,Phero_genes,Food_genes,interxn_genes,allDEG,Food_down,Food_up,EBO_down,EBO_up,BP_up,BP_down,background
5501,,,,,,,,,,,413054
5502,,,,,,,,,,,413055
5503,,,,,,,,,,,413056
5504,,,,,,,,,,,413060
5505,,,,,,,,,,,413063
5506,,,,,,,,,,,413064
5507,,,,,,,,,,,413065
5508,,,,,,,,,,,413068
5509,,,,,,,,,,,413069
5510,,,,,,,,,,,413071
5511,,,,,,,,,,,413073
5512,,,,,,,,,,,413074
5513,,,,,,,,,,,413076
5514,,,,,,,,,,,413078
5515,,,,,,,,,,,413080
5516,,,,,,,,,,,413081
5517,,,,,,,,,,,413083
5518,,,,,,,,,,,413086
5519,,,,,,,,,,,413087
5520,,,,,,,,,,,413089
5521,,,,,,,,,,,413091
5522,,,,,,,,,,,413096
5523,,,,,,,,,,,413097
5524,,,,,,,,,,,413098
5525,,,,,,,,,,,413099
5526,,,,,,,,,,,413101
5527,,,,,,,,,,,413103
5528,,,,,,,,,,,413106
5529,,,,,,,,,,,413108
5530,,,,,,,,,,,413109
5531,,,,,,,,,,,413110
5532,,,,,,,,,,,413112
5533,,,,,,,,,,,413113
5534,,,,,,,,,,,413115
5535,,,,,,,,,,,413117
5536,,,,,,,,,,,413118
5537,,,,,,,,,,,413119
5538,,,,,,,,,,,413120
5539,,,,,,,,,,,413121
5540,,,,,,,,,,,413123
5541,,,,,,,,,,,413125
5542,,,,,,,,,,,413126
5543,,,,,,,,,,,413128
5544,,,,,,,,,,,413129
5545,,,,,,,,,,,413130
5546,,,,,,,,,,,413132
5547,,,,,,,,,,,413133
5548,,,,,,,,,,,413134
5549,,,,,,,,,,,413137
5550,,,,,,,,,,,413138
5551,,,,,,,,,,,413139
5552,,,,,,,,,,,413141
5553,,,,,,,,,,,413142
5554,,,,,,,,,,,413144
5555,,,,,,,,,,,413145
5556,,,,,,,,,,,413146
5557,,,,,,,,,,,413147
5558,,,,,,,,,,,413152
5559,,,,,,,,,,,413153
5560,,,,,,,,,,,413154
5561,,,,,,,,,,,413159
5562,,,,,,,,,,,413164
5563,,,,,,,,,,,413165
5564,,,,,,,,,,,413166
5565,,,,,,,,,,,413167
5566,,,,,,,,,,,413168
5567,,,,,,,,,,,413169
5568,,,,,,,,,,,413170
5569,,,,,,,,,,,413171
5570,,,,,,,,,,,413173
5571,,,,,,,,,,,413176
5572,,,,,,,,,,,413179
5573,,,,,,,,,,,413181
5574,,,,,,,,,,,413183
5575,,,,,,,,,,,413184
5576,,,,,,,,,,,413185
5577,,,,,,,,,,,413186
5578,,,,,,,,,,,413189
5579,,,,,,,,,,,413190
5580,,,,,,,,,,,413192
5581,,,,,,,,,,,413194
5582,,,,,,,,,,,413195
5583,,,,,,,,,,,413196
5584,,,,,,,,,,,413197
5585,,,,,,,,,,,413200
5586,,,,,,,,,,,413204
5587,,,,,,,,,,,413205
5588,,,,,,,,,,,413207
5589,,,,,,,,,,,413208
5590,,,,,,,,,,,413209
5591,,,,,,,,,,,413210
5592,,,,,,,,,,,413211
5593,,,,,,,,,,,413213
5594,,,,,,,,,,,413215
5595,,,,,,,,,,,413222
5596,,,,,,,,,,,413223
5597,,,,,,,,,,,413224
5598,,,,,,,,,,,413228
5599,,,,,,,,,,,413233
5600,,,,,,,,,,,413239
5601,,,,,,,,,,,413240
5602,,,,,,,,,,,413242
5603,,,,,,,,,,,413244
5604,,,,,,,,,,,413245
5605,,,,,,,,,,,413246
5606,,,,,,,,,,,413247
5607,,,,,,,,,,,413248
5608,,,,,,,,,,,413250
5609,,,,,,,,,,,413252
5610,,,,,,,,,,,413253
5611,,,,,,,,,,,413254
5612,,,,,,,,,,,413255
5613,,,,,,,,,,,413256
5614,,,,,,,,,,,413259
5615,,,,,,,,,,,413260
5616,,,,,,,,,,,413261
5617,,,,,,,,,,,413263
5618,,,,,,,,,,,413264
5619,,,,,,,,,,,413265
5620,,,,,,,,,,,413266
5621,,,,,,,,,,,413267
5622,,,,,,,,,,,413270
5623,,,,,,,,,,,413271
5624,,,,,,,,,,,413274
5625,,,,,,,,,,,413275
5626,,,,,,,,,,,413278
5627,,,,,,,,,,,413279
5628,,,,,,,,,,,413280
5629,,,,,,,,,,,413285
5630,,,,,,,,,,,413286
5631,,,,,,,,,,,413288
5632,,,,,,,,,,,413289
5633,,,,,,,,,,,413293
5634,,,,,,,,,,,413294
5635,,,,,,,,,,,413296
5636,,,,,,,,,,,413297
5637,,,,,,,,,,,413299
5638,,,,,,,,,,,413303
5639,,,,,,,,,,,413305
5640,,,,,,,,,,,413309
5641,,,,,,,,,,,413310
5642,,,,,,,,,,,413311
5643,,,,,,,,,,,413313
5644,,,,,,,,,,,413314
5645,,,,,,,,,,,413318
5646,,,,,,,,,,,413319
5647,,,,,,,,,,,413324
5648,,,,,,,,,,,413328
5649,,,,,,,,,,,413331
5650,,,,,,,,,,,413332
5651,,,,,,,,,,,413333
5652,,,,,,,,,,,413334
5653,,,,,,,,,,,413336
5654,,,,,,,,,,,413340
5655,,,,,,,,,,,413341
5656,,,,,,,,,,,413343
5657,,,,,,,,,,,413344
5658,,,,,,,,,,,413345
5659,,,,,,,,,,,413346
5660,,,,,,,,,,,413350
5661,,,,,,,,,,,413351
5662,,,,,,,,,,,413354
5663,,,,,,,,,,,413356
5664,,,,,,,,,,,413357
5665,,,,,,,,,,,413361
5666,,,,,,,,,,,413362
5667,,,,,,,,,,,413363
5668,,,,,,,,,,,413365
5669,,,,,,,,,,,413366
5670,,,,,,,,,,,413368
5671,,,,,,,,,,,413369
5672,,,,,,,,,,,413370
5673,,,,,,,,,,,413371
5674,,,,,,,,,,,413372
5675,,,,,,,,,,,413374
5676,,,,,,,,,,,413376
5677,,,,,,,,,,,413377
5678,,,,,,,,,,,413378
5679,,,,,,,,,,,413379
5680,,,,,,,,,,,413380
5681,,,,,,,,,,,413382
5682,,,,,,,,,,,413383
5683,,,,,,,,,,,413384
5684,,,,,,,,,,,413385
5685,,,,,,,,,,,413386
5686,,,,,,,,,,,413388
5687,,,,,,,,,,,413389
5688,,,,,,,,,,,413390
5689,,,,,,,,,,,413391
5690,,,,,,,,,,,413393
5691,,,,,,,,,,,413394
5692,,,,,,,,,,,413397
5693,,,,,,,,,,,413398
5694,,,,,,,,,,,413399
5695,,,,,,,,,,,413400
5696,,,,,,,,,,,413404
5697,,,,,,,,,,,413407
5698,,,,,,,,,,,413408
5699,,,,,,,,,,,413409
5700,,,,,,,,,,,413410
5701,,,,,,,,,,,413411
5702,,,,,,,,,,,413416
5703,,,,,,,,,,,413418
5704,,,,,,,,,,,413423
5705,,,,,,,,,,,413425
5706,,,,,,,,,,,413427
5707,,,,,,,,,,,413428
5708,,,,,,,,,,,413429
5709,,,,,,,,,,,413430
5710,,,,,,,,,,,413433
5711,,,,,,,,,,,413435
5712,,,,,,,,,,,413437
5713,,,,,,,,,,,413438
5714,,,,,,,,,,,413439
5715,,,,,,,,,,,413440
5716,,,,,,,,,,,413441
5717,,,,,,,,,,,413447
5718,,,,,,,,,,,413448
5719,,,,,,,,,,,413450
5720,,,,,,,,,,,413451
5721,,,,,,,,,,,413457
5722,,,,,,,,,,,413460
5723,,,,,,,,,,,413462
5724,,,,,,,,,,,413464
5725,,,,,,,,,,,413466
5726,,,,,,,,,,,413467
5727,,,,,,,,,,,413468
5728,,,,,,,,,,,413470
5729,,,,,,,,,,,413471
5730,,,,,,,,,,,413472
5731,,,,,,,,,,,413473
5732,,,,,,,,,,,413474
5733,,,,,,,,,,,413478
5734,,,,,,,,,,,413481
5735,,,,,,,,,,,413484
5736,,,,,,,,,,,413486
5737,,,,,,,,,,,413488
5738,,,,,,,,,,,413489
5739,,,,,,,,,,,413490
5740,,,,,,,,,,,413491
5741,,,,,,,,,,,413493
5742,,,,,,,,,,,413494
5743,,,,,,,,,,,413495
5744,,,,,,,,,,,413498
5745,,,,,,,,,,,413499
5746,,,,,,,,,,,413500
5747,,,,,,,,,,,413501
5748,,,,,,,,,,,413502
5749,,,,,,,,,,,413503
5750,,,,,,,,,,,413504
5751,,,,,,,,,,,413508
5752,,,,,,,,,,,413510
5753,,,,,,,,,,,413512
5754,,,,,,,,,,,413515
5755,,,,,,,,,,,413517
5756,,,,,,,,,,,413520
5757,,,,,,,,,,,413523
5758,,,,,,,,,,,413524
5759,,,,,,,,,,,413525
5760,,,,,,,,,,,413527
5761,,,,,,,,,,,413529
5762,,,,,,,,,,,413531
5763,,,,,,,,,,,413532
5764,,,,,,,,,,,413533
5765,,,,,,,,,,,413534
5766,,,,,,,,,,,413539
5767,,,,,,,,,,,413542
5768,,,,,,,,,,,413543
5769,,,,,,,,,,,413544
5770,,,,,,,,,,,413545
5771,,,,,,,,,,,413547
5772,,,,,,,,,,,413548
5773,,,,,,,,,,,413549
5774,,,,,,,,,,,413550
5775,,,,,,,,,,,413551
5776,,,,,,,,,,,413553
5777,,,,,,,,,,,413555
5778,,,,,,,,,,,413556
5779,,,,,,,,,,,413557
5780,,,,,,,,,,,413558
5781,,,,,,,,,,,413560
5782,,,,,,,,,,,413562
5783,,,,,,,,,,,413565
5784,,,,,,,,,,,413567
5785,,,,,,,,,,,413568
5786,,,,,,,,,,,413569
5787,,,,,,,,,,,413573
5788,,,,,,,,,,,413574
5789,,,,,,,,,,,413575
5790,,,,,,,,,,,413576
5791,,,,,,,,,,,413577
5792,,,,,,,,,,,413578
5793,,,,,,,,,,,413579
5794,,,,,,,,,,,413582
5795,,,,,,,,,,,413583
5796,,,,,,,,,,,413588
5797,,,,,,,,,,,413590
5798,,,,,,,,,,,413591
5799,,,,,,,,,,,413592
5800,,,,,,,,,,,413594
5801,,,,,,,,,,,413596
5802,,,,,,,,,,,413601
5803,,,,,,,,,,,413605
5804,,,,,,,,,,,413607
5805,,,,,,,,,,,413609
5806,,,,,,,,,,,413612
5807,,,,,,,,,,,413613
5808,,,,,,,,,,,413614
5809,,,,,,,,,,,413616
5810,,,,,,,,,,,413618
5811,,,,,,,,,,,413619
5812,,,,,,,,,,,413620
5813,,,,,,,,,,,413623
5814,,,,,,,,,,,413625
5815,,,,,,,,,,,413627
5816,,,,,,,,,,,413631
5817,,,,,,,,,,,413633
5818,,,,,,,,,,,413636
5819,,,,,,,,,,,413637
5820,,,,,,,,,,,413638
5821,,,,,,,,,,,413643
5822,,,,,,,,,,,413649
5823,,,,,,,,,,,413650
5824,,,,,,,,,,,413652
5825,,,,,,,,,,,413653
5826,,,,,,,,,,,413655
5827,,,,,,,,,,,413657
5828,,,,,,,,,,,413660
5829,,,,,,,,,,,413663
5830,,,,,,,,,,,413664
5831,,,,,,,,,,,413666
5832,,,,,,,,,,,413667
5833,,,,,,,,,,,413668
5834,,,,,,,,,,,413669
5835,,,,,,,,,,,413670
5836,,,,,,,,,,,413672
5837,,,,,,,,,,,413674
5838,,,,,,,,,,,413675
5839,,,,,,,,,,,413676
5840,,,,,,,,,,,413677
5841,,,,,,,,,,,413678
5842,,,,,,,,,,,413679
5843,,,,,,,,,,,413680
5844,,,,,,,,,,,413683
5845,,,,,,,,,,,413684
5846,,,,,,,,,,,413686
5847,,,,,,,,,,,413688
5848,,,,,,,,,,,413689
5849,,,,,,,,,,,413690
5850,,,,,,,,,,,413691
5851,,,,,,,,,,,413692
5852,,,,,,,,,,,413693
5853,,,,,,,,,,,413697
5854,,,,,,,,,,,413698
5855,,,,,,,,,,,413699
5856,,,,,,,,,,,413702
5857,,,,,,,,,,,413705
5858,,,,,,,,,,,413708
5859,,,,,,,,,,,413709
5860,,,,,,,,,,,413711
5861,,,,,,,,,,,413713
5862,,,,,,,,,,,413714
5863,,,,,,,,,,,413718
5864,,,,,,,,,,,413720
5865,,,,,,,,,,,413721
5866,,,,,,,,,,,413724
5867,,,,,,,,,,,413727
5868,,,,,,,,,,,413728
5869,,,,,,,,,,,413730
5870,,,,,,,,,,,413732
5871,,,,,,,,,,,413735
5872,,,,,,,,,,,413736
5873,,,,,,,,,,,413738
5874,,,,,,,,,,,413739
5875,,,,,,,,,,,413740
5876,,,,,,,,,,,413742
5877,,,,,,,,,,,413746
5878,,,,,,,,,,,413749
5879,,,,,,,,,,,413753
5880,,,,,,,,,,,413754
5881,,,,,,,,,,,413755
5882,,,,,,,,,,,413757
5883,,,,,,,,,,,413758
5884,,,,,,,,,,,413759
5885,,,,,,,,,,,413762
5886,,,,,,,,,,,413763
5887,,,,,,,,,,,413766
5888,,,,,,,,,,,413768
5889,,,,,,,,,,,413772
5890,,,,,,,,,,,413774
5891,,,,,,,,,,,413781
5892,,,,,,,,,,,413782
5893,,,,,,,,,,,413783
5894,,,,,,,,,,,413784
5895,,,,,,,,,,,413785
5896,,,,,,,,,,,413787
5897,,,,,,,,,,,413789
5898,,,,,,,,,,,413791
5899,,,,,,,,,,,413792
5900,,,,,,,,,,,413793
5901,,,,,,,,,,,413794
5902,,,,,,,,,,,413795
5903,,,,,,,,,,,413796
5904,,,,,,,,,,,413799
5905,,,,,,,,,,,413802
5906,,,,,,,,,,,413803
5907,,,,,,,,,,,413805
5908,,,,,,,,,,,413807
5909,,,,,,,,,,,413809
5910,,,,,,,,,,,413810
5911,,,,,,,,,,,413812
5912,,,,,,,,,,,413813
5913,,,,,,,,,,,413814
5914,,,,,,,,,,,413815
5915,,,,,,,,,,,413816
5916,,,,,,,,,,,413817
5917,,,,,,,,,,,413821
5918,,,,,,,,,,,413822
5919,,,,,,,,,,,413825
5920,,,,,,,,,,,413827
5921,,,,,,,,,,,413829
5922,,,,,,,,,,,413831
5923,,,,,,,,,,,413833
5924,,,,,,,,,,,413834
5925,,,,,,,,,,,413835
5926,,,,,,,,,,,413837
5927,,,,,,,,,,,413840
5928,,,,,,,,,,,413842
5929,,,,,,,,,,,413844
5930,,,,,,,,,,,413845
5931,,,,,,,,,,,413852
5932,,,,,,,,,,,413854
5933,,,,,,,,,,,413855
5934,,,,,,,,,,,413858
5935,,,,,,,,,,,413867
5936,,,,,,,,,,,413868
5937,,,,,,,,,,,413869
5938,,,,,,,,,,,413870
5939,,,,,,,,,,,413873
5940,,,,,,,,,,,413874
5941,,,,,,,,,,,413875
5942,,,,,,,,,,,413877
5943,,,,,,,,,,,413878
5944,,,,,,,,,,,413879
5945,,,,,,,,,,,413880
5946,,,,,,,,,,,413881
5947,,,,,,,,,,,413884
5948,,,,,,,,,,,413885
5949,,,,,,,,,,,413889
5950,,,,,,,,,,,413891
5951,,,,,,,,,,,413892
5952,,,,,,,,,,,413894
5953,,,,,,,,,,,413895
5954,,,,,,,,,,,413898
5955,,,,,,,,,,,413899
5956,,,,,,,,,,,413900
5957,,,,,,,,,,,413906
5958,,,,,,,,,,,413907
5959,,,,,,,,,,,413909
5960,,,,,,,,,,,413912
5961,,,,,,,,,,,413914
5962,,,,,,,,,,,413915
5963,,,,,,,,,,,413916
5964,,,,,,,,,,,413917
5965,,,,,,,,,,,413919
5966,,,,,,,,,,,413924
5967,,,,,,,,,,,413925
5968,,,,,,,,,,,413926
5969,,,,,,,,,,,413928
5970,,,,,,,,,,,413929
5971,,,,,,,,,,,413930
5972,,,,,,,,,,,413931
5973,,,,,,,,,,,413933
5974,,,,,,,,,,,413934
5975,,,,,,,,,,,413935
5976,,,,,,,,,,,413936
5977,,,,,,,,,,,413940
5978,,,,,,,,,,,413942
5979,,,,,,,,,,,413943
5980,,,,,,,,,,,413944
5981,,,,,,,,,,,413946
5982,,,,,,,,,,,413947
5983,,,,,,,,,,,413948
5984,,,,,,,,,,,413950
5985,,,,,,,,,,,413955
5986,,,,,,,,,,,413957
5987,,,,,,,,,,,413958
5988,,,,,,,,,,,413959
5989,,,,,,,,,,,413961
5990,,,,,,,,,,,413963
5991,,,,,,,,,,,413964
5992,,,,,,,,,,,413966
5993,,,,,,,,,,,413968
5994,,,,,,,,,,,413971
5995,,,,,,,,,,,413973
5996,,,,,,,,,,,413976
5997,,,,,,,,,,,413977
5998,,,,,,,,,,,413980
5999,,,,,,,,,,,413984
6000,,,,,,,,,,,413987
6001,,,,,,,,,,,413989
6002,,,,,,,,,,,413994
6003,,,,,,,,,,,413995
6004,,,,,,,,,,,413997
6005,,,,,,,,,,,413998
6006,,,,,,,,,,,414001
6007,,,,,,,,,,,414002
6008,,,,,,,,,,,414004
6009,,,,,,,,,,,414008
6010,,,,,,,,,,,414009
6011,,,,,,,,,,,414011
6012,,,,,,,,,,,414012
6013,,,,,,,,,,,414014
6014,,,,,,,,,,,414015
6015,,,,,,,,,,,414017
6016,,,,,,,,,,,414021
6017,,,,,,,,,,,414022
6018,,,,,,,,,,,414025
6019,,,,,,,,,,,414027
6020,,,,,,,,,,,414028
6021,,,,,,,,,,,414029
6022,,,,,,,,,,,414032
6023,,,,,,,,,,,414033
6024,,,,,,,,,,,414035
6025,,,,,,,,,,,414036
6026,,,,,,,,,,,414037
6027,,,,,,,,,,,414038
6028,,,,,,,,,,,414039
6029,,,,,,,,,,,414042
6030,,,,,,,,,,,414043
6031,,,,,,,,,,,414048
6032,,,,,,,,,,,414051
6033,,,,,,,,,,,443552
6034,,,,,,,,,,,449496
6035,,,,,,,,,,,494501
6036,,,,,,,,,,,494503
6037,,,,,,,,,,,494506
6038,,,,,,,,,,,494509
6039,,,,,,,,,,,494511
6040,,,,,,,,,,,494522
6041,,,,,,,,,,,494523
6042,,,,,,,,,,,503505
6043,,,,,,,,,,,503861
6044,,,,,,,,,,,503862
6045,,,,,,,,,,,544670
6046,,,,,,,,,,,550645
6047,,,,,,,,,,,550651
6048,,,,,,,,,,,550655
6049,,,,,,,,,,,550656
6050,,,,,,,,,,,550659
6051,,,,,,,,,,,550663
6052,,,,,,,,,,,550664
6053,,,,,,,,,,,550665
6054,,,,,,,,,,,550667
6055,,,,,,,,,,,550671
6056,,,,,,,,,,,550673
6057,,,,,,,,,,,550677
6058,,,,,,,,,,,550684
6059,,,,,,,,,,,550685
6060,,,,,,,,,,,550686
6061,,,,,,,,,,,550687
6062,,,,,,,,,,,550689
6063,,,,,,,,,,,550691
6064,,,,,,,,,,,550692
6065,,,,,,,,,,,550694
6066,,,,,,,,,,,550695
6067,,,,,,,,,,,550698
6068,,,,,,,,,,,550700
6069,,,,,,,,,,,550701
6070,,,,,,,,,,,550703
6071,,,,,,,,,,,550706
6072,,,,,,,,,,,550708
6073,,,,,,,,,,,550710
6074,,,,,,,,,,,550711
6075,,,,,,,,,,,550715
6076,,,,,,,,,,,550716
6077,,,,,,,,,,,550724
6078,,,,,,,,,,,550726
6079,,,,,,,,,,,550732
6080,,,,,,,,,,,550734
6081,,,,,,,,,,,550735
6082,,,,,,,,,,,550738
6083,,,,,,,,,,,550739
6084,,,,,,,,,,,550745
6085,,,,,,,,,,,550748
6086,,,,,,,,,,,550749
6087,,,,,,,,,,,550767
6088,,,,,,,,,,,550780
6089,,,,,,,,,,,550785
6090,,,,,,,,,,,550789
6091,,,,,,,,,,,550791
6092,,,,,,,,,,,550794
6093,,,,,,,,,,,550798
6094,,,,,,,,,,,550799
6095,,,,,,,,,,,550801
6096,,,,,,,,,,,550804
6097,,,,,,,,,,,550806
6098,,,,,,,,,,,550808
6099,,,,,,,,,,,550811
6100,,,,,,,,,,,550814
6101,,,,,,,,,,,550818
6102,,,,,,,,,,,550822
6103,,,,,,,,,,,550824
6104,,,,,,,,,,,550827
6105,,,,,,,,,,,550828
6106,,,,,,,,,,,550829
6107,,,,,,,,,,,550834
6108,,,,,,,,,,,550854
6109,,,,,,,,,,,550857
6110,,,,,,,,,,,550858
6111,,,,,,,,,,,550865
6112,,,,,,,,,,,550869
6113,,,,,,,,,,,550870
6114,,,,,,,,,,,550875
6115,,,,,,,,,,,550881
6116,,,,,,,,,,,550884
6117,,,,,,,,,,,550885
6118,,,,,,,,,,,550886
6119,,,,,,,,,,,550895
6120,,,,,,,,,,,550899
6121,,,,,,,,,,,550901
6122,,,,,,,,,,,550903
6123,,,,,,,,,,,550914
6124,,,,,,,,,,,550915
6125,,,,,,,,,,,550918
6126,,,,,,,,,,,550920
6127,,,,,,,,,,,550921
6128,,,,,,,,,,,550922
6129,,,,,,,,,,,550924
6130,,,,,,,,,,,550926
6131,,,,,,,,,,,550929
6132,,,,,,,,,,,550930
6133,,,,,,,,,,,550932
6134,,,,,,,,,,,550935
6135,,,,,,,,,,,550940
6136,,,,,,,,,,,550941
6137,,,,,,,,,,,550948
6138,,,,,,,,,,,550955
6139,,,,,,,,,,,550956
6140,,,,,,,,,,,550958
6141,,,,,,,,,,,550961
6142,,,,,,,,,,,550962
6143,,,,,,,,,,,550964
6144,,,,,,,,,,,550965
6145,,,,,,,,,,,550966
6146,,,,,,,,,,,550968
6147,,,,,,,,,,,550969
6148,,,,,,,,,,,550970
6149,,,,,,,,,,,550973
6150,,,,,,,,,,,550975
6151,,,,,,,,,,,550977
6152,,,,,,,,,,,550978
6153,,,,,,,,,,,550981
6154,,,,,,,,,,,550984
6155,,,,,,,,,,,550987
6156,,,,,,,,,,,550989
6157,,,,,,,,,,,550991
6158,,,,,,,,,,,550992
6159,,,,,,,,,,,550996
6160,,,,,,,,,,,550998
6161,,,,,,,,,,,551005
6162,,,,,,,,,,,551008
6163,,,,,,,,,,,551009
6164,,,,,,,,,,,551010
6165,,,,,,,,,,,551012
6166,,,,,,,,,,,551016
6167,,,,,,,,,,,551020
6168,,,,,,,,,,,551021
6169,,,,,,,,,,,551028
6170,,,,,,,,,,,551029
6171,,,,,,,,,,,551031
6172,,,,,,,,,,,551033
6173,,,,,,,,,,,551034
6174,,,,,,,,,,,551036
6175,,,,,,,,,,,551039
6176,,,,,,,,,,,551041
6177,,,,,,,,,,,551042
6178,,,,,,,,,,,551043
6179,,,,,,,,,,,551044
6180,,,,,,,,,,,551045
6181,,,,,,,,,,,551046
6182,,,,,,,,,,,551047
6183,,,,,,,,,,,551053
6184,,,,,,,,,,,551055
6185,,,,,,,,,,,551057
6186,,,,,,,,,,,551061
6187,,,,,,,,,,,551066
6188,,,,,,,,,,,551069
6189,,,,,,,,,,,551071
6190,,,,,,,,,,,551072
6191,,,,,,,,,,,551073
6192,,,,,,,,,,,551077
6193,,,,,,,,,,,551078
6194,,,,,,,,,,,551079
6195,,,,,,,,,,,551080
6196,,,,,,,,,,,551083
6197,,,,,,,,,,,551085
6198,,,,,,,,,,,551086
6199,,,,,,,,,,,551087
6200,,,,,,,,,,,551088
6201,,,,,,,,,,,551089
6202,,,,,,,,,,,551090
6203,,,,,,,,,,,551093
6204,,,,,,,,,,,551094
6205,,,,,,,,,,,551097
6206,,,,,,,,,,,551098
6207,,,,,,,,,,,551099
6208,,,,,,,,,,,551100
6209,,,,,,,,,,,551101
6210,,,,,,,,,,,551102
6211,,,,,,,,,,,551103
6212,,,,,,,,,,,551104
6213,,,,,,,,,,,551106
6214,,,,,,,,,,,551107
6215,,,,,,,,,,,551109
6216,,,,,,,,,,,551111
6217,,,,,,,,,,,551113
6218,,,,,,,,,,,551114
6219,,,,,,,,,,,551116
6220,,,,,,,,,,,551118
6221,,,,,,,,,,,551119
6222,,,,,,,,,,,551121
6223,,,,,,,,,,,551122
6224,,,,,,,,,,,551123
6225,,,,,,,,,,,551124
6226,,,,,,,,,,,551125
6227,,,,,,,,,,,551126
6228,,,,,,,,,,,551128
6229,,,,,,,,,,,551130
6230,,,,,,,,,,,551131
6231,,,,,,,,,,,551133
6232,,,,,,,,,,,551135
6233,,,,,,,,,,,551137
6234,,,,,,,,,,,551140
6235,,,,,,,,,,,551143
6236,,,,,,,,,,,551144
6237,,,,,,,,,,,551146
6238,,,,,,,,,,,551148
6239,,,,,,,,,,,551149
6240,,,,,,,,,,,551150
6241,,,,,,,,,,,551151
6242,,,,,,,,,,,551153
6243,,,,,,,,,,,551154
6244,,,,,,,,,,,551156
6245,,,,,,,,,,,551157
6246,,,,,,,,,,,551158
6247,,,,,,,,,,,551162
6248,,,,,,,,,,,551163
6249,,,,,,,,,,,551165
6250,,,,,,,,,,,551167
6251,,,,,,,,,,,551168
6252,,,,,,,,,,,551169
6253,,,,,,,,,,,551170
6254,,,,,,,,,,,551171
6255,,,,,,,,,,,551173
6256,,,,,,,,,,,551174
6257,,,,,,,,,,,551176
6258,,,,,,,,,,,551177
6259,,,,,,,,,,,551178
6260,,,,,,,,,,,551179
6261,,,,,,,,,,,551180
6262,,,,,,,,,,,551182
6263,,,,,,,,,,,551184
6264,,,,,,,,,,,551185
6265,,,,,,,,,,,551188
6266,,,,,,,,,,,551189
6267,,,,,,,,,,,551191
6268,,,,,,,,,,,551193
6269,,,,,,,,,,,551194
6270,,,,,,,,,,,551197
6271,,,,,,,,,,,551198
6272,,,,,,,,,,,551200
6273,,,,,,,,,,,551201
6274,,,,,,,,,,,551202
6275,,,,,,,,,,,551203
6276,,,,,,,,,,,551204
6277,,,,,,,,,,,551205
6278,,,,,,,,,,,551206
6279,,,,,,,,,,,551207
6280,,,,,,,,,,,551208
6281,,,,,,,,,,,551210
6282,,,,,,,,,,,551211
6283,,,,,,,,,,,551212
6284,,,,,,,,,,,551213
6285,,,,,,,,,,,551214
6286,,,,,,,,,,,551215
6287,,,,,,,,,,,551216
6288,,,,,,,,,,,551217
6289,,,,,,,,,,,551219
6290,,,,,,,,,,,551222
6291,,,,,,,,,,,551223
6292,,,,,,,,,,,551224
6293,,,,,,,,,,,551225
6294,,,,,,,,,,,551226
6295,,,,,,,,,,,551227
6296,,,,,,,,,,,551229
6297,,,,,,,,,,,551231
6298,,,,,,,,,,,551232
6299,,,,,,,,,,,551233
6300,,,,,,,,,,,551235
6301,,,,,,,,,,,551237
6302,,,,,,,,,,,551240
6303,,,,,,,,,,,551241
6304,,,,,,,,,,,551242
6305,,,,,,,,,,,551243
6306,,,,,,,,,,,551248
6307,,,,,,,,,,,551249
6308,,,,,,,,,,,551250
6309,,,,,,,,,,,551252
6310,,,,,,,,,,,551254
6311,,,,,,,,,,,551255
6312,,,,,,,,,,,551256
6313,,,,,,,,,,,551257
6314,,,,,,,,,,,551258
6315,,,,,,,,,,,551259
6316,,,,,,,,,,,551260
6317,,,,,,,,,,,551261
6318,,,,,,,,,,,551263
6319,,,,,,,,,,,551264
6320,,,,,,,,,,,551265
6321,,,,,,,,,,,551268
6322,,,,,,,,,,,551269
6323,,,,,,,,,,,551270
6324,,,,,,,,,,,551272
6325,,,,,,,,,,,551273
6326,,,,,,,,,,,551275
6327,,,,,,,,,,,551276
6328,,,,,,,,,,,551279
6329,,,,,,,,,,,551280
6330,,,,,,,,,,,551281
6331,,,,,,,,,,,551282
6332,,,,,,,,,,,551283
6333,,,,,,,,,,,551284
6334,,,,,,,,,,,551290
6335,,,,,,,,,,,551291
6336,,,,,,,,,,,551293
6337,,,,,,,,,,,551295
6338,,,,,,,,,,,551296
6339,,,,,,,,,,,551297
6340,,,,,,,,,,,551301
6341,,,,,,,,,,,551302
6342,,,,,,,,,,,551303
6343,,,,,,,,,,,551304
6344,,,,,,,,,,,551305
6345,,,,,,,,,,,551308
6346,,,,,,,,,,,551309
6347,,,,,,,,,,,551311
6348,,,,,,,,,,,551313
6349,,,,,,,,,,,551314
6350,,,,,,,,,,,551316
6351,,,,,,,,,,,551318
6352,,,,,,,,,,,551320
6353,,,,,,,,,,,551321
6354,,,,,,,,,,,551323
6355,,,,,,,,,,,551324
6356,,,,,,,,,,,551325
6357,,,,,,,,,,,551327
6358,,,,,,,,,,,551328
6359,,,,,,,,,,,551329
6360,,,,,,,,,,,551330
6361,,,,,,,,,,,551331
6362,,,,,,,,,,,551337
6363,,,,,,,,,,,551338
6364,,,,,,,,,,,551339
6365,,,,,,,,,,,551340
6366,,,,,,,,,,,551341
6367,,,,,,,,,,,551343
6368,,,,,,,,,,,551344
6369,,,,,,,,,,,551345
6370,,,,,,,,,,,551347
6371,,,,,,,,,,,551349
