"","Phero_genes","Food_genes","interxn_genes","allDEG","Food_down","Food_up","EBO_down","EBO_up","BP_up","BP_down","BPvEBO_up","BPvEBO_down","background"
"4070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410823"
"4071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410824"
"4072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410825"
"4073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410828"
"4074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410829"
"4075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410831"
"4076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410833"
"4077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410837"
"4078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410838"
"4079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410839"
"4080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410844"
"4081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410848"
"4082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410849"
"4083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410850"
"4084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410851"
"4085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410852"
"4086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410853"
"4087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410854"
"4088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410855"
"4089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410856"
"4090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410857"
"4091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410860"
"4092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410862"
"4093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410863"
"4094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410864"
"4095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410865"
"4096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410866"
"4097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410867"
"4098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410869"
"4099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410870"
"4100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410871"
"4101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410872"
"4102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410874"
"4103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410875"
"4104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410876"
"4105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410877"
"4106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410879"
"4107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410882"
"4108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410883"
"4109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410885"
"4110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410886"
"4111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410887"
"4112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410888"
"4113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410889"
"4114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410890"
"4115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410891"
"4116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410893"
"4117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410895"
"4118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410896"
"4119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410897"
"4120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410902"
"4121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410904"
"4122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410905"
"4123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410906"
"4124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410907"
"4125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410910"
"4126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410911"
"4127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410915"
"4128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410916"
"4129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410918"
"4130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410920"
"4131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410922"
"4132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410923"
"4133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410924"
"4134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410925"
"4135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410933"
"4136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410936"
"4137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410938"
"4138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410940"
"4139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410941"
"4140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410943"
"4141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410947"
"4142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410948"
"4143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410949"
"4144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410950"
"4145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410951"
"4146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410952"
"4147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410953"
"4148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410956"
"4149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410957"
"4150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410958"
"4151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410959"
"4152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410960"
"4153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410961"
"4154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410964"
"4155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410965"
"4156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410967"
"4157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410968"
"4158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410969"
"4159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410970"
"4160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410972"
"4161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410973"
"4162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410975"
"4163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410979"
"4164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410980"
"4165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410982"
"4166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410985"
"4167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410986"
"4168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410987"
"4169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410989"
"4170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410990"
"4171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410992"
"4172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410993"
"4173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410994"
"4174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410996"
"4175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410997"
"4176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410998"
"4177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410999"
"4178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411003"
"4179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411006"
"4180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411009"
"4181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411011"
"4182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411012"
"4183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411013"
"4184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411014"
"4185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411018"
"4186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411019"
"4187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411021"
"4188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411024"
"4189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411026"
"4190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411030"
"4191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411036"
"4192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411037"
"4193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411038"
"4194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411043"
"4195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411044"
"4196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411046"
"4197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411047"
"4198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411048"
"4199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411050"
"4200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411052"
"4201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411054"
"4202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411057"
"4203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411058"
"4204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411059"
"4205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411060"
"4206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411062"
"4207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411068"
"4208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411069"
"4209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411070"
"4210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411071"
"4211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411072"
"4212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411073"
"4213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411076"
"4214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411077"
"4215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411078"
"4216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411079"
"4217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411080"
"4218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411081"
"4219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411083"
"4220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411085"
"4221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411086"
"4222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411088"
"4223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411090"
"4224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411091"
"4225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411093"
"4226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411095"
"4227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411099"
"4228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411100"
"4229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411102"
"4230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411103"
"4231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411104"
"4232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411105"
"4233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411106"
"4234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411110"
"4235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411112"
"4236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411113"
"4237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411114"
"4238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411115"
"4239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411116"
"4240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411121"
"4241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411122"
"4242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411124"
"4243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411125"
"4244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411126"
"4245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411132"
"4246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411133"
"4247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411134"
"4248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411140"
"4249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411141"
"4250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411142"
"4251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411144"
"4252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411145"
"4253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411147"
"4254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411148"
"4255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411150"
"4256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411154"
"4257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411155"
"4258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411156"
"4259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411157"
"4260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411158"
"4261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411159"
"4262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411163"
"4263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411164"
"4264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411166"
"4265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411167"
"4266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411171"
"4267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411172"
"4268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411173"
"4269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411175"
"4270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411176"
"4271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411177"
"4272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411181"
"4273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411182"
"4274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411183"
"4275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411184"
"4276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411185"
"4277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411188"
"4278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411189"
"4279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411191"
"4280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411192"
"4281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411193"
"4282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411194"
"4283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411195"
"4284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411196"
"4285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411197"
"4286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411199"
"4287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411200"
"4288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411201"
"4289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411202"
"4290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411204"
"4291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411206"
"4292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411207"
"4293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411209"
"4294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411212"
"4295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411213"
"4296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411214"
"4297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411215"
"4298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411217"
"4299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411218"
"4300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411219"
"4301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411220"
"4302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411226"
"4303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411227"
"4304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411229"
"4305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411230"
"4306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411231"
"4307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411233"
"4308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411234"
"4309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411237"
"4310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411238"
"4311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411239"
"4312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411240"
"4313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411245"
"4314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411248"
"4315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411249"
"4316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411250"
"4317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411252"
"4318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411253"
"4319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411255"
"4320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411260"
"4321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411261"
"4322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411262"
"4323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411264"
"4324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411265"
"4325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411266"
"4326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411268"
"4327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411269"
"4328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411270"
"4329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411272"
"4330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411273"
"4331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411276"
"4332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411277"
"4333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411279"
"4334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411280"
"4335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411282"
"4336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411285"
"4337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411288"
"4338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411290"
"4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411291"
"4340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411293"
"4341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411294"
"4342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411295"
"4343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411296"
"4344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411297"
"4345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411298"
"4346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411299"
"4347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411303"
"4348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411304"
"4349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411305"
"4350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411306"
"4351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411307"
"4352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411315"
"4353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411316"
"4354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411317"
"4355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411320"
"4356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411321"
"4357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411323"
"4358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411326"
"4359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411327"
"4360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411330"
"4361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411335"
"4362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411338"
"4363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411343"
"4364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411344"
"4365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411345"
"4366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411347"
"4367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411348"
"4368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411349"
"4369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411351"
"4370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411353"
"4371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411355"
"4372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411358"
"4373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411359"
"4374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411361"
"4375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411362"
"4376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411364"
"4377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411365"
"4378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"411366"
