taget_id	GeneID
GB40641-RA	GB40641
GB40681-RA	GB40681
GB40682-RA	GB40682
GB40640-RA	GB40640
GB40639-RA	GB40639
GB40683-RA	GB40683
GB40684-RA	GB40684
GB40685-RA	GB40685
GB40686-RA	GB40686
GB40638-RA	GB40638
GB40637-RA	GB40637
GB40636-RA	GB40636
GB40635-RA	GB40635
GB40687-RA	GB40687
GB40688-RA	GB40688
GB40689-RA	GB40689
GB40690-RA	GB40690
GB40634-RA	GB40634
GB40691-RA	GB40691
GB40633-RA	GB40633
GB40692-RA	GB40692
GB40632-RA	GB40632
GB40693-RA	GB40693
GB40631-RA	GB40631
GB40694-RA	GB40694
GB40695-RA	GB40695
GB40696-RA	GB40696
GB40697-RA	GB40697
GB40698-RA	GB40698
GB40630-RA	GB40630
GB40629-RA	GB40629
GB40627-RA	GB40627
GB40699-RA	GB40699
GB40626-RA	GB40626
GB40700-RA	GB40700
GB40625-RA	GB40625
GB40701-RA	GB40701
GB40624-RA	GB40624
GB40623-RA	GB40623
GB40622-RA	GB40622
GB40621-RA	GB40621
GB40702-RA	GB40702
GB40620-RA	GB40620
GB40619-RA	GB40619
GB40618-RA	GB40618
GB40617-RA	GB40617
GB40616-RA	GB40616
GB40615-RA	GB40615
GB40614-RA	GB40614
GB40613-RA	GB40613
GB40612-RA	GB40612
GB40611-RA	GB40611
GB40703-RA	GB40703
GB40610-RA	GB40610
GB40609-RA	GB40609
GB40608-RA	GB40608
GB40607-RA	GB40607
GB40606-RA	GB40606
GB40605-RA	GB40605
GB40604-RA	GB40604
GB40603-RA	GB40603
GB40602-RA	GB40602
GB40601-RA	GB40601
GB40600-RA	GB40600
GB40704-RA	GB40704
GB40599-RA	GB40599
GB40705-RA	GB40705
GB40598-RA	GB40598
GB40597-RA	GB40597
GB40596-RA	GB40596
GB40706-RA	GB40706
GB40595-RA	GB40595
GB40707-RA	GB40707
GB40708-RA	GB40708
GB40594-RA	GB40594
GB40593-RA	GB40593
GB47359-RA	GB47359
GB47358-RA	GB47358
GB47357-RA	GB47357
GB47356-RA	GB47356
GB49353-RA	GB49353
GB49354-RA	GB49354
GB49355-RA	GB49355
GB49352-RA	GB49352
GB49356-RA	GB49356
GB49351-RA	GB49351
GB49350-RA	GB49350
GB49357-RA	GB49357
GB49349-RA	GB49349
GB49358-RA	GB49358
GB49359-RA	GB49359
GB49348-RA	GB49348
GB49360-RA	GB49360
GB49361-RA	GB49361
GB49362-RA	GB49362
GB49347-RA	GB49347
GB49346-RA	GB49346
GB49345-RA	GB49345
GB49363-RA	GB49363
GB49344-RA	GB49344
GB49364-RA	GB49364
GB49343-RA	GB49343
GB49342-RA	GB49342
GB49365-RA	GB49365
GB49366-RA	GB49366
GB49341-RA	GB49341
GB49367-RA	GB49367
GB49340-RA	GB49340
GB49368-RA	GB49368
GB49369-RA	GB49369
GB49370-RA	GB49370
GB49339-RA	GB49339
GB49371-RA	GB49371
GB49338-RA	GB49338
GB49337-RA	GB49337
GB49372-RA	GB49372
GB49336-RA	GB49336
GB49335-RA	GB49335
GB49334-RA	GB49334
GB49373-RA	GB49373
GB49333-RA	GB49333
GB49332-RA	GB49332
GB49331-RA	GB49331
GB49375-RA	GB49375
GB49330-RA	GB49330
GB49376-RA	GB49376
GB49329-RA	GB49329
GB49377-RA	GB49377
GB49328-RA	GB49328
GB49327-RA	GB49327
GB49326-RA	GB49326
GB49378-RA	GB49378
GB49379-RA	GB49379
GB49380-RA	GB49380
GB49381-RA	GB49381
GB49382-RA	GB49382
GB49383-RA	GB49383
GB49325-RA	GB49325
GB49384-RA	GB49384
GB49324-RA	GB49324
GB49323-RA	GB49323
GB49385-RA	GB49385
GB49386-RA	GB49386
GB49387-RA	GB49387
GB49388-RA	GB49388
GB49322-RA	GB49322
GB49389-RA	GB49389
GB49321-RA	GB49321
GB49390-RA	GB49390
GB49391-RA	GB49391
GB49392-RA	GB49392
GB49320-RA	GB49320
GB49318-RA	GB49318
GB49393-RA	GB49393
GB49394-RA	GB49394
GB49395-RA	GB49395
GB49396-RA	GB49396
GB49317-RA	GB49317
GB49316-RA	GB49316
GB49397-RA	GB49397
GB49398-RA	GB49398
GB49315-RA	GB49315
GB49314-RA	GB49314
GB49399-RA	GB49399
GB49313-RA	GB49313
GB49400-RA	GB49400
GB49401-RA	GB49401
GB49402-RA	GB49402
GB49403-RA	GB49403
GB49312-RA	GB49312
GB49404-RA	GB49404
GB49311-RA	GB49311
GB49405-RA	GB49405
GB49309-RA	GB49309
GB49406-RA	GB49406
GB49407-RA	GB49407
GB49408-RA	GB49408
GB49409-RA	GB49409
GB49410-RA	GB49410
GB49308-RA	GB49308
GB49307-RA	GB49307
GB49306-RA	GB49306
GB49305-RA	GB49305
GB49411-RA	GB49411
GB49304-RA	GB49304
GB49412-RA	GB49412
GB49303-RA	GB49303
GB49302-RA	GB49302
GB49413-RA	GB49413
GB49301-RA	GB49301
GB49300-RA	GB49300
GB49299-RA	GB49299
GB49414-RA	GB49414
GB49298-RA	GB49298
GB49415-RA	GB49415
GB49297-RA	GB49297
GB49416-RA	GB49416
GB49296-RA	GB49296
GB49417-RA	GB49417
GB52030-RA	GB52030
GB52031-RA	GB52031
GB52033-RA	GB52033
GB52034-RA	GB52034
GB52035-RA	GB52035
GB52036-RA	GB52036
GB52029-RA	GB52029
GB52037-RA	GB52037
GB52038-RA	GB52038
GB52039-RA	GB52039
GB52028-RA	GB52028
GB52040-RA	GB52040
GB52041-RA	GB52041
GB52042-RA	GB52042
GB52027-RA	GB52027
GB52026-RA	GB52026
GB52025-RA	GB52025
GB52024-RA	GB52024
GB52043-RA	GB52043
GB52044-RA	GB52044
GB52045-RA	GB52045
GB52046-RA	GB52046
GB52023-RA	GB52023
GB52047-RA	GB52047
GB52048-RA	GB52048
GB52049-RA	GB52049
GB52022-RA	GB52022
GB52021-RA	GB52021
GB52050-RA	GB52050
GB52020-RA	GB52020
GB52019-RA	GB52019
GB52051-RA	GB52051
GB52018-RA	GB52018
GB52052-RA	GB52052
GB52017-RA	GB52017
GB52053-RA	GB52053
GB52016-RA	GB52016
GB52054-RA	GB52054
GB52055-RA	GB52055
GB52056-RA	GB52056
GB52015-RA	GB52015
GB52014-RA	GB52014
GB52057-RA	GB52057
GB52013-RA	GB52013
GB52058-RA	GB52058
GB52012-RA	GB52012
GB52011-RA	GB52011
GB52010-RA	GB52010
GB52059-RA	GB52059
GB52060-RA	GB52060
GB52009-RA	GB52009
GB52061-RA	GB52061
GB52008-RA	GB52008
GB52007-RA	GB52007
GB52006-RA	GB52006
GB52062-RA	GB52062
GB52005-RA	GB52005
GB52004-RA	GB52004
GB52063-RA	GB52063
GB52064-RA	GB52064
GB52065-RA	GB52065
GB52002-RA	GB52002
GB52067-RA	GB52067
GB52001-RA	GB52001
GB52068-RA	GB52068
GB52000-RA	GB52000
GB52069-RA	GB52069
GB51999-RA	GB51999
GB51998-RA	GB51998
GB51997-RA	GB51997
GB52070-RA	GB52070
GB52071-RA	GB52071
GB52072-RA	GB52072
GB52073-RA	GB52073
GB51996-RA	GB51996
GB52074-RA	GB52074
GB52075-RA	GB52075
GB52076-RA	GB52076
GB52077-RA	GB52077
GB52078-RA	GB52078
GB51995-RA	GB51995
GB51994-RA	GB51994
GB52079-RA	GB52079
GB52080-RA	GB52080
GB52081-RA	GB52081
GB52082-RA	GB52082
GB52083-RA	GB52083
GB52084-RA	GB52084
GB51993-RA	GB51993
GB52085-RA	GB52085
GB51992-RA	GB51992
GB51991-RA	GB51991
GB51990-RA	GB51990
GB52086-RA	GB52086
GB52087-RA	GB52087
GB52088-RA	GB52088
GB52089-RA	GB52089
GB52090-RA	GB52090
GB51989-RA	GB51989
GB51988-RA	GB51988
GB52091-RA	GB52091
GB52092-RA	GB52092
GB51987-RA	GB51987
GB51986-RA	GB51986
GB52093-RA	GB52093
GB52094-RA	GB52094
GB52095-RA	GB52095
GB51985-RA	GB51985
GB52096-RA	GB52096
GB52097-RA	GB52097
GB51984-RA	GB51984
GB51983-RA	GB51983
GB52098-RA	GB52098
GB52099-RA	GB52099
GB52100-RA	GB52100
GB51979-RA	GB51979
GB52101-RA	GB52101
GB51978-RA	GB51978
GB52102-RA	GB52102
GB51977-RA	GB51977
GB52103-RA	GB52103
GB52104-RA	GB52104
GB52105-RA	GB52105
GB51974-RA	GB51974
GB51973-RA	GB51973
GB52106-RA	GB52106
GB51972-RA	GB51972
GB52107-RA	GB52107
GB52108-RA	GB52108
GB52109-RA	GB52109
GB52110-RA	GB52110
GB51970-RA	GB51970
GB51969-RA	GB51969
GB52111-RA	GB52111
GB52112-RA	GB52112
GB52113-RA	GB52113
GB52114-RA	GB52114
GB52115-RA	GB52115
GB51968-RA	GB51968
GB52116-RA	GB52116
GB52117-RA	GB52117
GB52118-RA	GB52118
GB51967-RA	GB51967
GB52119-RA	GB52119
GB51966-RA	GB51966
GB51965-RA	GB51965
GB51964-RA	GB51964
GB51963-RA	GB51963
GB52120-RA	GB52120
GB51962-RA	GB51962
GB52121-RA	GB52121
GB52122-RA	GB52122
GB52123-RA	GB52123
GB55731-RA	GB55731
GB55730-RA	GB55730
GB55732-RA	GB55732
GB55729-RA	GB55729
GB55733-RA	GB55733
GB55728-RA	GB55728
GB55727-RA	GB55727
GB47123-RA	GB47123
GB47122-RA	GB47122
GB47121-RA	GB47121
GB47120-RA	GB47120
GB47119-RA	GB47119
GB47118-RA	GB47118
GB47117-RA	GB47117
GB40223-RA	GB40223
GB40224-RA	GB40224
GB40225-RA	GB40225
GB40226-RA	GB40226
GB40222-RA	GB40222
GB40221-RA	GB40221
GB40227-RA	GB40227
GB40219-RA	GB40219
GB40218-RA	GB40218
GB40217-RA	GB40217
GB40228-RA	GB40228
GB40216-RA	GB40216
GB40214-RA	GB40214
GB40229-RA	GB40229
GB40213-RA	GB40213
GB40212-RA	GB40212
GB40230-RA	GB40230
GB40231-RA	GB40231
GB40211-RA	GB40211
GB40232-RA	GB40232
GB40233-RA	GB40233
GB40234-RA	GB40234
GB40210-RA	GB40210
GB40209-RA	GB40209
GB40208-RA	GB40208
GB40237-RA	GB40237
GB40207-RA	GB40207
GB40238-RA	GB40238
GB40206-RA	GB40206
GB40239-RA	GB40239
GB40205-RA	GB40205
GB40204-RA	GB40204
GB40203-RA	GB40203
GB40240-RA	GB40240
GB40202-RA	GB40202
GB40201-RA	GB40201
GB40200-RA	GB40200
GB40199-RA	GB40199
GB40198-RA	GB40198
GB40197-RA	GB40197
GB40196-RA	GB40196
GB40195-RA	GB40195
GB40194-RA	GB40194
GB40193-RA	GB40193
GB40192-RA	GB40192
GB40191-RA	GB40191
GB40190-RA	GB40190
GB40189-RA	GB40189
GB40188-RA	GB40188
GB40187-RA	GB40187
GB40186-RA	GB40186
GB40185-RA	GB40185
GB40184-RA	GB40184
GB40183-RA	GB40183
GB51779-RA	GB51779
GB51778-RA	GB51778
GB51777-RA	GB51777
GB51780-RA	GB51780
GB51775-RA	GB51775
GB51781-RA	GB51781
GB51782-RA	GB51782
GB51783-RA	GB51783
GB51774-RA	GB51774
GB51784-RA	GB51784
GB51773-RA	GB51773
GB51772-RA	GB51772
GB51785-RA	GB51785
GB51786-RA	GB51786
GB51787-RA	GB51787
GB51788-RA	GB51788
GB55086-RA	GB55086
GB55085-RA	GB55085
GB55087-RA	GB55087
GB55084-RA	GB55084
GB55088-RA	GB55088
GB55089-RA	GB55089
GB55083-RA	GB55083
GB55090-RA	GB55090
GB55082-RA	GB55082
GB55091-RA	GB55091
GB55081-RA	GB55081
GB55092-RA	GB55092
GB55080-RA	GB55080
GB55093-RA	GB55093
GB55079-RA	GB55079
GB55094-RA	GB55094
GB55078-RA	GB55078
GB55077-RA	GB55077
GB55095-RA	GB55095
GB55076-RA	GB55076
GB55096-RA	GB55096
GB55075-RA	GB55075
GB55074-RA	GB55074
GB55073-RA	GB55073
GB55097-RA	GB55097
GB55072-RA	GB55072
GB55098-RA	GB55098
GB55071-RA	GB55071
GB55099-RA	GB55099
GB55100-RA	GB55100
GB55101-RA	GB55101
GB55070-RA	GB55070
GB55102-RA	GB55102
GB55103-RA	GB55103
GB55068-RA	GB55068
GB55067-RA	GB55067
GB55066-RA	GB55066
GB55104-RA	GB55104
GB55065-RA	GB55065
GB55064-RA	GB55064
GB55063-RA	GB55063
GB55105-RA	GB55105
GB55062-RA	GB55062
GB55061-RA	GB55061
GB48920-RA	GB48920
GB48921-RA	GB48921
GB40243-RA	GB40243
GB47789-RA	GB47789
GB47790-RA	GB47790
GB47791-RA	GB47791
GB47788-RA	GB47788
GB47792-RA	GB47792
GB47793-RA	GB47793
GB47787-RA	GB47787
GB47786-RA	GB47786
GB47785-RA	GB47785
GB47794-RA	GB47794
GB47784-RA	GB47784
GB47795-RA	GB47795
GB47783-RA	GB47783
GB47782-RA	GB47782
GB47781-RA	GB47781
GB47796-RA	GB47796
GB47797-RA	GB47797
GB47780-RA	GB47780
GB47779-RA	GB47779
GB47778-RA	GB47778
GB47777-RA	GB47777
GB47798-RA	GB47798
GB47776-RA	GB47776
GB47799-RA	GB47799
GB47775-RA	GB47775
GB47774-RA	GB47774
GB47800-RA	GB47800
GB47801-RA	GB47801
GB47802-RA	GB47802
GB47773-RA	GB47773
GB47803-RA	GB47803
GB47772-RA	GB47772
GB47804-RA	GB47804
GB47805-RA	GB47805
GB47771-RA	GB47771
GB47806-RA	GB47806
GB47807-RA	GB47807
GB47770-RA	GB47770
GB47769-RA	GB47769
GB47808-RA	GB47808
GB47768-RA	GB47768
GB47767-RA	GB47767
GB47766-RA	GB47766
GB49886-RA	GB49886
GB49887-RA	GB49887
GB49888-RA	GB49888
GB49885-RA	GB49885
GB49889-RA	GB49889
GB49890-RA	GB49890
GB49891-RA	GB49891
GB49892-RA	GB49892
GB49894-RA	GB49894
GB49895-RA	GB49895
GB49884-RA	GB49884
GB49896-RA	GB49896
GB49883-RA	GB49883
GB49897-RA	GB49897
GB49882-RA	GB49882
GB49881-RA	GB49881
GB49880-RA	GB49880
GB49879-RA	GB49879
GB49878-RA	GB49878
GB49877-RA	GB49877
GB49876-RA	GB49876
GB49875-RA	GB49875
GB49874-RA	GB49874
GB49899-RA	GB49899
GB49900-RA	GB49900
GB49901-RA	GB49901
GB49902-RA	GB49902
GB49873-RA	GB49873
GB49872-RA	GB49872
GB49871-RA	GB49871
GB49903-RA	GB49903
GB49870-RA	GB49870
GB49904-RA	GB49904
GB49869-RA	GB49869
GB49868-RA	GB49868
GB49867-RA	GB49867
GB49866-RA	GB49866
GB49905-RA	GB49905
GB49906-RA	GB49906
GB49907-RA	GB49907
GB49908-RA	GB49908
GB49909-RA	GB49909
GB49911-RA	GB49911
GB49912-RA	GB49912
GB49913-RA	GB49913
GB49914-RA	GB49914
GB49865-RA	GB49865
GB49915-RA	GB49915
GB49864-RA	GB49864
GB49916-RA	GB49916
GB49863-RA	GB49863
GB49917-RA	GB49917
GB49862-RA	GB49862
GB49918-RA	GB49918
GB49861-RA	GB49861
GB49860-RA	GB49860
GB49919-RA	GB49919
GB49920-RA	GB49920
GB49921-RA	GB49921
GB49859-RA	GB49859
GB49858-RA	GB49858
GB49857-RA	GB49857
GB49922-RA	GB49922
GB49923-RA	GB49923
GB49856-RA	GB49856
GB49924-RA	GB49924
GB49855-RA	GB49855
GB49854-RA	GB49854
GB49853-RA	GB49853
GB49852-RA	GB49852
GB49925-RA	GB49925
GB49851-RA	GB49851
GB49926-RA	GB49926
GB40288-RA	GB40288
GB40287-RA	GB40287
GB40286-RA	GB40286
GB40285-RA	GB40285
GB40284-RA	GB40284
GB40289-RA	GB40289
GB40283-RA	GB40283
GB40282-RA	GB40282
GB40281-RA	GB40281
GB40280-RA	GB40280
GB40279-RA	GB40279
GB40278-RA	GB40278
GB41543-RA	GB41543
GB41542-RA	GB41542
GB41544-RA	GB41544
GB41545-RA	GB41545
GB41546-RA	GB41546
GB41547-RA	GB41547
GB41549-RA	GB41549
GB41541-RA	GB41541
GB41550-RA	GB41550
GB52870-RA	GB52870
GB52869-RA	GB52869
GB54754-RA	GB54754
GB54755-RA	GB54755
GB54756-RA	GB54756
GB54753-RA	GB54753
GB54752-RA	GB54752
GB54758-RA	GB54758
GB54760-RA	GB54760
GB54761-RA	GB54761
GB54751-RA	GB54751
GB54750-RA	GB54750
GB54749-RA	GB54749
GB54762-RA	GB54762
GB54763-RA	GB54763
GB54764-RA	GB54764
GB54748-RA	GB54748
GB54747-RA	GB54747
GB54746-RA	GB54746
GB54745-RA	GB54745
GB54744-RA	GB54744
GB54765-RA	GB54765
GB54743-RA	GB54743
GB54766-RA	GB54766
GB54767-RA	GB54767
GB54742-RA	GB54742
GB54741-RA	GB54741
GB54768-RA	GB54768
GB54770-RA	GB54770
GB54740-RA	GB54740
GB54771-RA	GB54771
GB54739-RA	GB54739
GB54738-RA	GB54738
GB54772-RA	GB54772
GB54737-RA	GB54737
GB54773-RA	GB54773
GB54774-RA	GB54774
GB54775-RA	GB54775
GB54776-RA	GB54776
GB54777-RA	GB54777
GB54735-RA	GB54735
GB54778-RA	GB54778
GB54734-RA	GB54734
GB54733-RA	GB54733
GB54732-RA	GB54732
GB54731-RA	GB54731
GB54730-RA	GB54730
GB54779-RA	GB54779
GB54780-RA	GB54780
GB54729-RA	GB54729
GB54781-RA	GB54781
GB54728-RA	GB54728
GB54727-RA	GB54727
GB54782-RA	GB54782
GB54726-RA	GB54726
GB54783-RA	GB54783
GB54725-RA	GB54725
GB54724-RA	GB54724
GB54784-RA	GB54784
GB54723-RA	GB54723
GB54722-RA	GB54722
GB54785-RA	GB54785
GB54721-RA	GB54721
GB54786-RA	GB54786
GB54787-RA	GB54787
GB54788-RA	GB54788
GB54720-RA	GB54720
GB54719-RA	GB54719
GB54789-RA	GB54789
GB54718-RA	GB54718
GB54717-RA	GB54717
GB54716-RA	GB54716
GB54790-RA	GB54790
GB54715-RA	GB54715
GB54791-RA	GB54791
GB54714-RA	GB54714
GB54792-RA	GB54792
GB48249-RA	GB48249
GB48250-RA	GB48250
GB48248-RA	GB48248
GB48251-RA	GB48251
GB48247-RA	GB48247
GB48246-RA	GB48246
GB48245-RA	GB48245
GB48252-RA	GB48252
GB48244-RA	GB48244
GB48243-RA	GB48243
GB48242-RA	GB48242
GB48253-RA	GB48253
GB48254-RA	GB48254
GB48241-RA	GB48241
GB48255-RA	GB48255
GB48240-RA	GB48240
GB48256-RA	GB48256
GB48239-RA	GB48239
GB48238-RA	GB48238
GB48237-RA	GB48237
GB48236-RA	GB48236
GB48235-RA	GB48235
GB48234-RA	GB48234
GB48257-RA	GB48257
GB48233-RA	GB48233
GB48258-RA	GB48258
GB48232-RA	GB48232
GB48231-RA	GB48231
GB48230-RA	GB48230
GB48259-RA	GB48259
GB48229-RA	GB48229
GB48260-RA	GB48260
GB48228-RA	GB48228
GB48227-RA	GB48227
GB48226-RA	GB48226
GB48225-RA	GB48225
GB48261-RA	GB48261
GB48262-RA	GB48262
GB48263-RA	GB48263
GB48264-RA	GB48264
GB48224-RA	GB48224
GB48265-RA	GB48265
GB48266-RA	GB48266
GB48223-RA	GB48223
GB48267-RA	GB48267
GB48222-RA	GB48222
GB48268-RA	GB48268
GB48220-RA	GB48220
GB48219-RA	GB48219
GB48269-RA	GB48269
GB48270-RA	GB48270
GB48217-RA	GB48217
GB48271-RA	GB48271
GB48272-RA	GB48272
GB48273-RA	GB48273
GB48274-RA	GB48274
GB48216-RA	GB48216
GB48275-RA	GB48275
GB48215-RA	GB48215
GB48277-RA	GB48277
GB48278-RA	GB48278
GB50676-RA	GB50676
GB50677-RA	GB50677
GB50675-RA	GB50675
GB50678-RA	GB50678
GB50674-RA	GB50674
GB50673-RA	GB50673
GB50672-RA	GB50672
GB50679-RA	GB50679
GB50671-RA	GB50671
GB50670-RA	GB50670
GB50669-RA	GB50669
GB50680-RA	GB50680
GB50681-RA	GB50681
GB50682-RA	GB50682
GB50683-RA	GB50683
GB50684-RA	GB50684
GB50668-RA	GB50668
GB50685-RA	GB50685
GB50667-RA	GB50667
GB50666-RA	GB50666
GB50665-RA	GB50665
GB50686-RA	GB50686
GB50664-RA	GB50664
GB50687-RA	GB50687
GB50663-RA	GB50663
GB50662-RA	GB50662
GB50661-RA	GB50661
GB50688-RA	GB50688
GB50660-RA	GB50660
GB50689-RA	GB50689
GB50658-RA	GB50658
GB50657-RA	GB50657
GB50656-RA	GB50656
GB50655-RA	GB50655
GB50654-RA	GB50654
GB50653-RA	GB50653
GB50690-RA	GB50690
GB50691-RA	GB50691
GB50652-RA	GB50652
GB50651-RA	GB50651
GB50692-RA	GB50692
GB50650-RA	GB50650
GB50649-RA	GB50649
GB50648-RA	GB50648
GB50693-RA	GB50693
GB50647-RA	GB50647
GB50646-RA	GB50646
GB50694-RA	GB50694
GB50695-RA	GB50695
GB48006-RA	GB48006
GB48005-RA	GB48005
GB48004-RA	GB48004
GB48003-RA	GB48003
GB48007-RA	GB48007
GB48002-RA	GB48002
GB48001-RA	GB48001
GB48000-RA	GB48000
GB47998-RA	GB47998
GB47997-RA	GB47997
GB48008-RA	GB48008
GB47996-RA	GB47996
GB48009-RA	GB48009
GB47995-RA	GB47995
GB47994-RA	GB47994
GB47993-RA	GB47993
GB47992-RA	GB47992
GB47991-RA	GB47991
GB48010-RA	GB48010
GB47990-RA	GB47990
GB47988-RA	GB47988
GB47987-RA	GB47987
GB47986-RA	GB47986
GB47985-RA	GB47985
GB47984-RA	GB47984
GB47983-RA	GB47983
GB48011-RA	GB48011
GB40105-RA	GB40105
GB40104-RA	GB40104
GB40103-RA	GB40103
GB40106-RA	GB40106
GB40102-RA	GB40102
GB40107-RA	GB40107
GB40108-RA	GB40108
GB40101-RA	GB40101
GB40109-RA	GB40109
GB40110-RA	GB40110
GB40111-RA	GB40111
GB40112-RA	GB40112
GB40100-RA	GB40100
GB40113-RA	GB40113
GB40114-RA	GB40114
GB40098-RA	GB40098
GB40097-RA	GB40097
GB40115-RA	GB40115
GB40096-RA	GB40096
GB40095-RA	GB40095
GB40116-RA	GB40116
GB40094-RA	GB40094
GB40093-RA	GB40093
GB40092-RA	GB40092
GB40117-RA	GB40117
GB40118-RA	GB40118
GB40119-RA	GB40119
GB40120-RA	GB40120
GB40121-RA	GB40121
GB40122-RA	GB40122
GB40123-RA	GB40123
GB40124-RA	GB40124
GB40091-RA	GB40091
GB40125-RA	GB40125
GB40126-RA	GB40126
GB40090-RA	GB40090
GB40089-RA	GB40089
GB40088-RA	GB40088
GB40127-RA	GB40127
GB40087-RA	GB40087
GB40128-RA	GB40128
GB40129-RA	GB40129
GB40130-RA	GB40130
GB40131-RA	GB40131
GB40132-RA	GB40132
GB40086-RA	GB40086
GB40133-RA	GB40133
GB40134-RA	GB40134
GB40135-RA	GB40135
GB40136-RA	GB40136
GB40137-RA	GB40137
GB40138-RA	GB40138
GB40085-RA	GB40085
GB40139-RA	GB40139
GB40140-RA	GB40140
GB40084-RA	GB40084
GB40141-RA	GB40141
GB40083-RA	GB40083
GB40082-RA	GB40082
GB40142-RA	GB40142
GB40081-RA	GB40081
GB40080-RA	GB40080
GB40079-RA	GB40079
GB40078-RA	GB40078
GB40143-RA	GB40143
GB40144-RA	GB40144
GB40077-RA	GB40077
GB40145-RA	GB40145
GB40076-RA	GB40076
GB40075-RA	GB40075
GB40074-RA	GB40074
GB40073-RA	GB40073
GB40146-RA	GB40146
GB40072-RA	GB40072
GB40071-RA	GB40071
GB40070-RA	GB40070
GB40147-RA	GB40147
GB40148-RA	GB40148
GB40069-RA	GB40069
GB40149-RA	GB40149
GB40067-RA	GB40067
GB40150-RA	GB40150
GB40066-RA	GB40066
GB40065-RA	GB40065
GB40064-RA	GB40064
GB40151-RA	GB40151
GB40063-RA	GB40063
GB40153-RA	GB40153
GB40154-RA	GB40154
GB40155-RA	GB40155
GB40061-RA	GB40061
GB40156-RA	GB40156
GB40157-RA	GB40157
GB40158-RA	GB40158
GB40060-RA	GB40060
GB40059-RA	GB40059
GB40159-RA	GB40159
GB40160-RA	GB40160
GB40161-RA	GB40161
GB40058-RA	GB40058
GB40057-RA	GB40057
GB40162-RA	GB40162
GB40163-RA	GB40163
GB40164-RA	GB40164
GB40165-RA	GB40165
GB40056-RA	GB40056
GB40166-RA	GB40166
GB40167-RA	GB40167
GB40168-RA	GB40168
GB40054-RA	GB40054
GB40053-RA	GB40053
GB40169-RA	GB40169
GB40170-RA	GB40170
GB53854-RA	GB53854
GB53856-RA	GB53856
GB53857-RA	GB53857
GB53858-RA	GB53858
GB53859-RA	GB53859
GB53853-RA	GB53853
GB53860-RA	GB53860
GB53852-RA	GB53852
GB53861-RA	GB53861
GB53862-RA	GB53862
GB53850-RA	GB53850
GB53849-RA	GB53849
GB53848-RA	GB53848
GB53847-RA	GB53847
GB53863-RA	GB53863
GB53846-RA	GB53846
GB53864-RA	GB53864
GB53845-RA	GB53845
GB53865-RA	GB53865
GB53866-RA	GB53866
GB53867-RA	GB53867
GB53868-RA	GB53868
GB53869-RA	GB53869
GB53870-RA	GB53870
GB49035-RA	GB49035
GB49036-RA	GB49036
GB49034-RA	GB49034
GB49033-RA	GB49033
GB49037-RA	GB49037
GB49032-RA	GB49032
GB49038-RA	GB49038
GB49039-RA	GB49039
GB49031-RA	GB49031
GB49030-RA	GB49030
GB49029-RA	GB49029
GB49028-RA	GB49028
GB49027-RA	GB49027
GB49026-RA	GB49026
GB49040-RA	GB49040
GB49025-RA	GB49025
GB49024-RA	GB49024
GB49041-RA	GB49041
GB49022-RA	GB49022
GB49021-RA	GB49021
GB49020-RA	GB49020
GB49042-RA	GB49042
GB49019-RA	GB49019
GB49018-RA	GB49018
GB49017-RA	GB49017
GB49016-RA	GB49016
GB49043-RA	GB49043
GB49015-RA	GB49015
GB49014-RA	GB49014
GB49044-RA	GB49044
GB49045-RA	GB49045
GB49046-RA	GB49046
GB49047-RA	GB49047
GB49013-RA	GB49013
GB49048-RA	GB49048
GB49012-RA	GB49012
GB49049-RA	GB49049
GB49050-RA	GB49050
GB43721-RA	GB43721
GB43722-RA	GB43722
GB43720-RA	GB43720
GB43719-RA	GB43719
GB43718-RA	GB43718
GB43724-RA	GB43724
GB43725-RA	GB43725
GB43717-RA	GB43717
GB43726-RA	GB43726
GB43727-RA	GB43727
GB43716-RA	GB43716
GB43715-RA	GB43715
GB43714-RA	GB43714
GB43728-RA	GB43728
GB43713-RA	GB43713
GB43712-RA	GB43712
GB43711-RA	GB43711
GB43710-RA	GB43710
GB43709-RA	GB43709
GB43729-RA	GB43729
GB43730-RA	GB43730
GB43708-RA	GB43708
GB43731-RA	GB43731
GB43732-RA	GB43732
GB43707-RA	GB43707
GB43733-RA	GB43733
GB43734-RA	GB43734
GB43735-RA	GB43735
GB43706-RA	GB43706
GB43736-RA	GB43736
GB43705-RA	GB43705
GB43737-RA	GB43737
GB43738-RA	GB43738
GB43704-RA	GB43704
GB43703-RA	GB43703
GB43739-RA	GB43739
GB43702-RA	GB43702
GB43701-RA	GB43701
GB43700-RA	GB43700
GB43699-RA	GB43699
GB43740-RA	GB43740
GB43741-RA	GB43741
GB43742-RA	GB43742
GB43697-RA	GB43697
GB43743-RA	GB43743
GB43696-RA	GB43696
GB54157-RA	GB54157
GB54158-RA	GB54158
GB54156-RA	GB54156
GB54159-RA	GB54159
GB54155-RA	GB54155
GB54154-RA	GB54154
GB54160-RA	GB54160
GB54153-RA	GB54153
GB54152-RA	GB54152
GB54151-RA	GB54151
GB54150-RA	GB54150
GB54161-RA	GB54161
GB54149-RA	GB54149
GB54148-RA	GB54148
GB54162-RA	GB54162
GB54147-RA	GB54147
GB54163-RA	GB54163
GB54164-RA	GB54164
GB54165-RA	GB54165
GB54166-RA	GB54166
GB54146-RA	GB54146
